t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1440903538,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903546,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903546,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903546,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903546,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903546,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903546,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903546,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903546,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903547,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903555,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903555,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903555,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903555,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903555,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903555,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903555,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903555,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903564,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903564,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903564,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903564,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903564,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903564,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903564,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903564,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903564,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903572,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903572,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903572,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903572,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903572,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903572,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903572,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903572,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903573,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903581,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903581,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903581,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903581,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903581,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903581,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903581,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903581,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903582,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903590,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903590,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903590,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903590,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903590,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903590,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903590,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903590,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903591,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903599,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903599,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903599,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903599,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903599,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903599,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903599,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903599,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903600,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903608,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903608,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903608,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903608,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903608,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903608,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903608,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903608,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903609,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903617,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903617,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903617,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903617,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903617,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903617,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903617,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903617,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903618,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903626,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903626,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903626,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903626,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903626,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903626,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903626,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903626,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903634,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903634,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903634,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903634,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903634,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903634,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903634,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903634,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903635,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903643,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903643,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903643,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903643,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903643,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903643,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903643,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903643,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903644,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903652,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903652,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903652,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903652,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903652,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903652,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903652,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903652,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903661,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903661,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903661,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903661,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903661,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903661,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903661,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903661,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903661,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903669,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903669,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903669,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903669,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903669,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903669,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903669,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903669,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903670,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903678,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903678,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903678,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903678,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903678,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903678,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903678,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903678,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903679,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903687,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903687,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903687,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903687,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903687,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903687,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903687,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903687,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903696,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903696,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903696,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903696,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903696,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903696,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903696,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903696,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903696,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903704,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903704,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903704,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903704,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903704,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903704,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903704,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903704,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903705,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903713,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903713,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903713,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903713,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903713,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903713,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903713,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903713,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903714,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903722,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903722,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903722,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903722,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903722,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903722,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903722,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903722,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903723,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903731,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903731,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903731,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903731,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903731,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903731,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903731,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903731,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903732,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903740,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903740,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903740,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903740,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903740,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903740,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903740,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903740,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903741,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903749,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903749,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903749,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903749,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903749,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903749,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903749,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903749,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903750,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903758,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903758,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903758,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903758,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903758,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903758,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903758,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903758,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903759,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903767,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903767,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903767,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903767,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903767,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903767,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903767,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903767,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903768,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903776,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903776,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903776,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903776,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903776,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903776,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903776,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903776,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903777,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903785,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903785,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903785,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903785,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903785,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903785,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903785,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903785,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903786,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903794,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903794,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903794,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903794,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903794,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903794,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903794,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903794,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903795,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903803,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903803,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903803,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903803,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903803,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903803,3,0.000140,0.000000,0.000000,0.000000,events/second
1440903803,3,0.000140,0.000000,0.000000,0.000000,events/second
